ID,#knockouts (pFBA),R_biomass_SC5_notrace (pFBA),R_EX_fum_e_ (pFBA),R_EX_glc_e_ (pFBA),BPCY (pFBA),CYIELD (pFBA),FVA~min~R_EX_fum_e_ (pFBA),FVA~max~R_EX_fum_e_ (pFBA),SOLUTION
sol_143#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06694676305960509,0.7551625462315625,-1.15,0.043961467873089126,0.43777538911974645,0.7550513932657683,0.7553144802607851,YLR303W YHR104W YER081W YKR080W YIL074C YDL215C YPL262W 
sol_144#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06656117488309028,0.6769223541194256,-1.15,0.03917978016940544,0.39241875601126125,0.676438571390144,0.7672147403783848,YER081W YKR080W YIL074C YLR142W YJR159W YDL215C YPL262W 
sol_145#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.07252085239765642,0.615817124507349,-1.15,0.038834419817692756,0.356995434497014,0.6157037766386597,0.6159938944481318,YLR303W YER081W YKR080W YIL074C YDL215C YPL262W 
sol_146#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.07264493141435889,0.6142336944552267,-1.15,0.0388008387879028,0.3560775040320155,0.6141203772720677,0.6144105110939136,YER081W YKR080W YIL074C YDL215C YPL262W 
sol_147#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.0675355561236555,0.7306662952750221,-1.15,0.04290952573235626,0.4235746639275491,0.7304863609418837,0.730912820270701,YFR053C YKR080W YGL253W YDL215C YPL262W 
sol_148#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06708962796354638,0.7333482996376964,-1.15,0.042782664861210774,0.4251294490653313,0.733081958237461,0.7336994100332499,YHR104W YKR080W YLR142W YDL215C YPL262W 
sol_149#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.06745266119116985,0.7505217031644298,-1.15,0.04402146622623481,0.43508504531271297,0.7504483339521767,0.7506069782822067,YKL029C YHR208W YDR148C YER081W YDR035W YIL074C YNL241C YPL262W 
sol_150#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06745266119116985,0.7505217031644298,-1.15,0.04402146622623481,0.43508504531271297,0.7504483339521767,0.7506069782822067,YKL029C YDR148C YER081W YDR035W YIL074C YNL241C YPL262W 
sol_151#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.08004381684111131,0.4215443164596238,-1.15,0.02934088352791791,0.24437351678818775,0.42145518978326174,0.4216585437980678,YKL029C YLR303W YGR043C YDR148C YLR377C YLR354C YDR035W YLR142W YPL262W 
sol_152#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.08011622167678753,0.42114558553598713,-1.15,0.029339646164349246,0.24414236842665923,0.4210564679439281,0.4212597262792883,YKL029C YGR043C YDR148C YLR377C YLR354C YDR035W YLR142W YPL262W 
sol_153#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06857707315409571,0.7243231508779431,-1.15,0.04319301017822766,0.4198974787698221,0.7242500315932532,0.7244141528842034,YKL029C YHR208W YDR148C YDR035W YNL241C YPL262W 
sol_154#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06882604320189603,0.717782103659725,-1.15,0.042958349631332216,0.416105567338971,0.71770906349238,0.7178731684838131,YKL029C YJL121C YDR148C YDR035W YLR142W YPL262W 
sol_155#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06857707315409571,0.7243231508779431,-1.15,0.04319301017822766,0.4198974787698221,0.7242500315932532,0.7244141528842034,YKL029C YDR148C YDR035W YNL241C YPL262W 
sol_156#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.06835024608482289,0.7217300163758522,-1.15,0.04289602106616761,0.4183942123917984,0.7216388485570345,0.7218029536775215,YKL029C YHR208W YPL061W YDR300C YER062C YIL053W YDR035W YLR174W YNL241C YPL262W 
sol_157#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],16.0,0.06738751511565363,0.7509254589327854,-1.15,0.044002609317010624,0.43531910662770174,0.7508339914969441,0.7509927429654257,YKL029C YLR134W YGR087C YHR208W YML120C YLR044C YER062C YIL053W YDR035W YNL241C YPL262W YKL192C YER081W YIL074C YLR174W YEL046C 
sol_158#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],15.0,0.06738751506267114,0.7509254556916469,-1.15,0.04400260909249048,0.4353191047487809,0.7508339974984437,0.7509927438630845,YKL029C YLR134W YGR087C YML120C YLR044C YER062C YIL053W YDR035W YNL241C YPL262W YKL192C YER081W YIL074C YLR174W YEL046C 
sol_159#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],17.0,0.06723319839192715,0.747885910648627,-1.15,0.04372414070014456,0.433557049651378,0.747794464528525,0.7479532402311491,YKL029C YLR134W YGR087C YHR208W YML120C YLR044C YDR035W YFL053W YNL241C YPL262W YKL192C YER081W YML070W YIL074C YOR323C YLR174W YEL046C 
sol_160#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.08991676015521394,0.14963802945484483,-1.15,0.011699971134426192,0.08674668374193904,0.14935479848408775,0.14968111444317275,YKL029C YNL277W YML120C YKL192C YER081W YDR035W YIL074C YEL046C YPL262W 
sol_161#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.09025916583685822,0.14105586000113618,-1.15,0.011070942834872356,0.08177151304413692,0.14077103756958353,0.14109902872872193,YKL029C YML120C YKL192C YER081W YDR035W YIL074C YEL046C YPL262W 
sol_162#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.08991676026623502,0.14963802413482344,-1.15,0.011699970732907834,0.08674668065786867,0.14935481477783782,0.14968111350088323,YKL029C YLR303W YER081W YDR035W YIL074C YEL046C YPL262W 
sol_163#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.09024327541138163,0.14103081452182056,-1.15,0.011067028379464465,0.08175699392569309,0.14074680790773425,0.14107399121404937,YKL029C YLR438W YER081W YDR035W YIL074C YEL046C YPL262W 
sol_164#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.0902591659478806,0.14105585469075127,-1.15,0.011070942431697957,0.08177150996565291,0.14077104197397347,0.14109902336265687,YKL029C YER081W YDR035W YIL074C YEL046C YPL262W 
sol_165#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.09348510028769243,0.04002183791173146,-1.15,0.0032534308964139013,0.02320106545607621,0.03974525874874246,0.04005965329832087,YKL029C YHR208W YDR035W YEL046C YPL262W 
sol_166#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],14.0,0.06722770733050075,0.7535759622722445,-1.15,0.04405320368951212,0.4368556303027505,0.7534844726575853,0.7536432320601815,YKL029C YHR208W YPL061W YML120C YLR303W YER062C YIL053W YDR035W YNL241C YPL262W YKL192C YER081W YIL074C YLR174W 
sol_167#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],12.0,0.06723319846131834,0.7478859149001561,-1.15,0.04372414099383203,0.43355705211603257,0.7477944799254657,0.747953238528168,YKL029C YHR208W YPL061W YER081W YER062C YIL053W YDR035W YIL074C YOR323C YLR174W YNL241C YPL262W 
sol_168#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],11.0,0.06738751501850822,0.7509254529899995,-1.15,0.04400260890534233,0.4353191031826084,0.7508339944446277,0.7509927449904598,YKL029C YHR208W YPL061W YER081W YER062C YIL053W YDR035W YIL074C YLR174W YNL241C YPL262W 
sol_169#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.06762791081215949,0.7445933133011141,-1.15,0.043787208855007025,0.43164829756586326,0.7445020490982331,0.7446603967533437,YKL029C YPL061W YJL121C YER081W YER062C YIL053W YDR035W YIL074C YLR174W YPL262W 
sol_170#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],13.0,0.06722770735825388,0.7535759639752071,-1.15,0.04405320380725156,0.4368556312899752,0.7534844740767985,0.7536432312735319,YKL029C YPL061W YNL277W YML120C YKL192C YER081W YER062C YIL053W YDR035W YIL074C YLR174W YNL241C YPL262W 
sol_171#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],12.0,0.06835024609870008,0.7217300172068942,-1.15,0.042896021124269795,0.4183942128735619,0.7216388587187476,0.7218029535831786,YLR134W YKL029C YGR087C YHR208W YLR044C YER062C YIL053W YDR035W YOR323C YLR174W YNL241C YPL262W 
sol_172#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],11.0,0.06850973910827601,0.7247591384917593,-1.15,0.04317657347339941,0.42015022521261414,0.7246679448180017,0.7248320464096417,YLR134W YKL029C YGR087C YHR208W YLR044C YER062C YIL053W YDR035W YLR174W YNL241C YPL262W 
sol_173#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.06850973910827601,0.7247591384917583,-1.15,0.04317657347339935,0.4201502252126136,0.7246679450508323,0.7248320464096417,YKL029C YHR208W YPL061W YER062C YIL053W YDR035W YLR174W YNL241C YPL262W 
sol_174#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],11.0,0.06745265957442605,0.7505215610182105,-1.15,0.044021456833589725,0.4350849629091076,0.7504481827108499,0.7506070111472996,YOL059W YKL029C YHR208W YML120C YKL192C YER081W YDR035W YIL074C YGR244C YNL241C YPL262W 
sol_175#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.06745265969686143,0.7505215717829578,-1.15,0.044021457544895136,0.43508496914954076,0.7504481963026555,0.7506070089259799,YKL029C YHR208W YER081W YDR035W YIL074C YNL241C YPL262W YIL125W 
sol_176#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],11.0,0.06745265969686143,0.7505215717829549,-1.15,0.04402145754489497,0.4350849691495391,0.7504481963026555,0.7506070089259799,YOL059W YKL029C YHR208W YML120C YKL192C YOR142W YER081W YDR035W YIL074C YNL241C YPL262W 
sol_177#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06745265969686143,0.7505215717829578,-1.15,0.044021457544895136,0.43508496914954076,0.7504481963026555,0.7506070089259799,YKL029C YER081W YDR035W YIL074C YNL241C YPL262W YIL125W 
sol_178#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],12.0,0.05515291495522807,0.622482499267168,-1.15,0.029853673341912988,0.36085941986502496,0.6223267181125083,0.6225031854766526,YLR134W YKL029C YGR087C YLR058C YLR044C YJL121C YML070W YFL053W YDR035W YLR174W YNL241C YPL262W 
sol_179#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.0800438172817289,0.42154435615703745,-1.15,0.02934088645250257,0.24437353980118115,0.4214552316069067,0.4216585314928871,YKL029C YLR303W YGR043C YLR377C YLR354C YDR035W YLR142W YPL262W YIL125W 
sol_180#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.0801162214859683,0.42114556836059586,-1.15,0.029339644897923043,0.24414235846991067,0.42105645584000284,0.42125973195199506,YKL029C YGR043C YLR377C YLR354C YDR035W YLR142W YPL262W YIL125W 
sol_181#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06882604362516383,0.7177821399299813,-1.15,0.042958352066247256,0.41610558836520656,0.7177091061556798,0.7178731588879423,YKL029C YHR208W YJL121C YDR035W YGR244C YPL262W 
sol_182#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06857707356348658,0.7243231861255022,-1.15,0.04319301253797178,0.4198974992031897,0.7242500842277093,0.7244141458085045,YKL029C YHR208W YDR035W YGR244C YNL241C YPL262W 
sol_183#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06857707411897383,0.7243232339517063,-1.15,0.043193015739826944,0.4198975269285254,0.7242501345060991,0.7244141322529355,YKL029C YDR035W YLR142W YGR244C YNL241C YPL262W 
sol_184#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06857707411897383,0.7243232339517063,-1.15,0.043193015739826944,0.4198975269285254,0.7242501345060991,0.7244141322529355,YKL029C YDR035W YGR244C YNL241C YPL262W 
sol_185#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06857707411897383,0.7243232339517063,-1.15,0.043193015739826944,0.4198975269285254,0.7242501346225128,0.7244141322529355,YKL029C YHR208W YDR035W YNL241C YPL262W YIL125W 
sol_186#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06882604081147287,0.717781898821604,-1.15,0.04295833588002801,0.41610544859223425,0.7177088373352113,0.7178732251077192,YKL029C YHR208W YOR142W YJL121C YDR035W YPL262W 
sol_187#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.0685770774561619,0.7243235212756026,-1.15,0.04319303497551038,0.419897693493103,0.7242504513192679,0.7244140539378685,YKL029C YHR208W YOR142W YDR035W YNL241C YPL262W 
sol_188#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06841726687863152,0.7212920374936497,-1.15,0.04291202593620429,0.41814031159052156,0.7212189678865681,0.7213830605926769,YKL029C YHR208W YDR035W YOR323C YNL241C YPL262W 
sol_189#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.09351916328587573,0.03525868200458855,-1.15,0.002867271686636422,0.020439815654833944,0.034886647550793265,0.03539206380723292,YKL029C YHR208W YDR035W YPL262W 
sol_190#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06882604532517243,0.717782285605671,-1.15,0.04295836184582764,0.4161056728148818,0.717709242321999,0.7178731207159912,YKL029C YJL121C YDR035W YLR142W YPL262W YIL125W 
sol_191#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06857707284878879,0.7243231245917446,-1.15,0.04319300841842643,0.4198974635314462,0.7242500067151685,0.7244141630551466,YKL029C YDR035W YNL241C YPL262W YIL125W 
sol_192#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06857706950262109,0.7243228364945588,-1.15,0.04319298913097653,0.4198972965185848,0.7242496712723336,0.7244142415043947,YKL029C YOR142W YDR035W YLR142W YNL241C YPL262W 
sol_193#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06857706950262109,0.7243228364945588,-1.15,0.04319298913097653,0.4198972965185848,0.7242496712723336,0.7244142415043947,YKL029C YOR142W YDR035W YNL241C YPL262W 
sol_194#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.08504265513071985,0.20787653100040338,-1.15,0.015372497509250172,0.12050813391327733,0.20766437688179584,0.2081196744396719,YLR027C YDR050C YKL085W YHR208W YLR058C YLR303W YER081W YIL074C YPL262W 
sol_195#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.08709786163221521,0.19922629224189004,-1.15,0.015088855682768182,0.11549350274892177,0.19903058538245963,0.19925569738701143,YDR050C YLR438W YLR058C YLR303W YER081W YIL074C YPL262W 
sol_196#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.08712570998040653,0.19901605244062387,-1.15,0.015077752057727977,0.11537162460326023,0.19891009099382434,0.1991355942707956,YDR050C YLR058C YLR303W YER081W YIL074C YPL262W 
sol_197#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.07995513025454287,0.42203270409001004,-1.15,0.029342330284516265,0.24465664005217974,0.4219435698668584,0.4221470424391891,YKL029C YGR043C YLR377C YLR354C YGR244C YDR111C YFL030W YPL262W 
sol_198#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.07995512942428339,0.4220326291998086,-1.15,0.029342324772992437,0.24465659663757022,0.42194349151167465,0.4221470616642866,YKL029C YOR142W YGR043C YLR377C YLR354C YDR111C YFL030W YPL262W 
sol_199#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07972785086886898,0.4232846635981839,-1.15,0.029345718725595986,0.24538241368010663,0.42319552813578165,0.42339885315252984,YKL029C YHR208W YNL104C YLR303W YDR300C YGR043C YDR148C YLR377C YLR354C YPL262W 
sol_200#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],11.0,0.07882170592173675,0.45081166826532665,-1.15,0.030898908471388802,0.26134009754511695,0.4506453836754549,0.45084912559332946,YLR134W YKL029C YGR087C YLR044C YGR043C YDR148C YER081W YLR377C YLR354C YIL074C YPL262W 
sol_201#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07869429563834755,0.4533955093490689,-1.15,0.031025774133752005,0.2628379764342429,0.4533060655177566,0.45350939669776386,YKL029C YHR208W YNL277W YGR043C YDR148C YER081W YLR377C YLR354C YIL074C YPL262W 
sol_202#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.07889543176979572,0.4503500653806633,-1.15,0.0308961416137071,0.2610725016699498,0.45026065753378847,0.45046398750594535,YKL029C YGR043C YDR148C YER081W YLR377C YLR354C YIL074C YLR142W YPL262W 
sol_203#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07868756309319148,0.453507030342873,-1.15,0.031030750489835415,0.2629026262857235,0.45334105247947487,0.453544394433292,YKL029C YLR438W YNL277W YGR043C YDR148C YER081W YLR377C YLR354C YIL074C YPL262W 
sol_204#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.07889543176979572,0.4503500653806633,-1.15,0.0308961416137071,0.2610725016699498,0.45026065753378847,0.45046398750594535,YKL029C YGR043C YDR148C YER081W YLR377C YLR354C YIL074C YPL262W 
sol_205#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.06731836438974506,0.7530233532106694,-1.15,0.044080261291672654,0.4365352772235765,0.7529499480227045,0.7531087149110105,YKL029C YHR208W YNL277W YDR148C YER081W YIL074C YNL241C YPL262W 
sol_206#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06747860384417718,0.7503679853935803,-1.15,0.0440293774119363,0.43499593356149585,0.7502946233714028,0.7504533782240359,YKL029C YHR208W YDR148C YER081W YIL074C YNL241C YPL262W 
sol_207#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.067737490834655,0.7439183167534082,-1.15,0.043818400141579096,0.4312569952193671,0.7438450241107076,0.7440036055022067,YKL029C YJL121C YDR148C YER081W YIL074C YPL262W 
sol_208#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06747261953053801,0.7504667310769447,-1.15,0.0440312662750272,0.43505317743591004,0.750330041482591,0.7504888138842869,YKL029C YLR438W YDR148C YER081W YIL074C YNL241C YPL262W 
sol_209#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06749632006865705,0.7502632192401985,-1.15,0.04403478815789344,0.43493519955953536,0.7501898467644901,0.7503484552189306,YKL029C YDR148C YER081W YIL074C YNL241C YPL262W 
sol_210#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.08004006628411983,0.42156498968195494,-1.15,0.029340947580180847,0.24438550126490144,0.4214758717307855,0.4216791957025354,YKL029C YHR208W YML082W YLR303W YGR043C YDR148C YLR377C YLR354C YPL262W 
sol_211#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.07979968425071268,0.4228890126309407,-1.15,0.029344704070473664,0.24515305080054536,0.4227998945942138,0.4230032003752233,YKL029C YHR208W YNL104C YGR043C YDR148C YLR377C YLR354C YPL262W 
sol_212#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.08016716498068427,0.4208647719451688,-1.15,0.02933872661485775,0.2439795779392283,0.4207756271036739,0.42097918315332455,YKL029C YGR043C YDR148C YLR377C YLR354C YLR142W YPL262W 
sol_213#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06885305112465968,0.7176122252658533,-1.15,0.042965035855574436,0.41600708711063966,0.7175391575786776,0.7177036474088349,YKL029C YHR208W YJL121C YDR148C YPL262W 
sol_214#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06860389137134995,0.7241569072984843,-1.15,0.04319998417749387,0.4198011056802808,0.7240838219762527,0.7242476745114059,YKL029C YHR208W YDR148C YNL241C YPL262W 
sol_215#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06887149563404202,0.7174964746010984,-1.15,0.04296961331993921,0.4159399852759991,0.717423405080999,0.7175878219033163,YKL029C YJL121C YDR148C YLR142W YPL262W 
sol_216#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06884682397673877,0.7177149230594962,-1.15,0.04296729823770065,0.4160666220634761,0.7175786023880969,0.7177426881693287,YKL029C YLR438W YJL121C YDR148C YPL262W 
sol_217#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.06887149563404202,0.7174964746010984,-1.15,0.04296961331993921,0.4159399852759991,0.717423405080999,0.7175878219033163,YKL029C YJL121C YDR148C YPL262W 
sol_218#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06862219952774802,0.7240430569779251,-1.15,0.04320471923706071,0.41973510549444937,0.7239699408964315,0.7241340916870203,YKL029C YDR148C YLR142W YNL241C YPL262W 
sol_219#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.0685977026842303,0.7242584192867214,-1.15,0.04320214235894011,0.4198599532096936,0.724121911027487,0.7242861365373446,YKL029C YLR438W YDR148C YNL241C YPL262W 
sol_220#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.06862219952774802,0.7240430569779251,-1.15,0.04320471923706071,0.41973510549444937,0.7239699408964315,0.7241340916870203,YKL029C YDR148C YNL241C YPL262W 
